## Copyright (c) Qualcomm Technologies, Inc. and/or its subsidiaries.
## SPDX-License-Identifier: BSD-3-Clause-Clear
35,1,253681969776539,0.081926,-9.77012,-1.89088,0,0,0
35,0,253681969776539,0.081926,-9.77012,-1.89088,0,0,0
16,1,253681969776539,-0.00152,-0.009728,-0.000988,0,0,0
16,0,253681969776539,-0.00152,-0.009728,-0.000988,0,0,0
35,1,253681978872984,0.078338,-9.77431,-1.90044,0,0,0
35,0,253681978872984,0.078338,-9.77431,-1.90044,0,0,0
16,1,253681978872984,-0.002204,-0.010108,-0.001596,0,0,0
16,0,253681978872984,-0.002204,-0.010108,-0.001596,0,0,0
35,1,253681987974689,0.086112,-9.76773,-1.90104,0,0,0
16,1,253681987974689,-0.000532,-0.011476,-0.000988,0,0,0
16,0,253681987974689,-0.000532,-0.011476,-0.000988,0,0,0
35,1,253681997081324,0.079534,-9.76115,-1.90463,0,0,0
35,0,253681997081324,0.079534,-9.76115,-1.90463,0,0,0
16,1,253681997081324,-0.000912,-0.009272,-0.001216,0,0,0
16,0,253681997081324,-0.000912,-0.009272,-0.001216,0,0,0
35,1,253682006192581,0.069368,-9.76474,-1.91121,0,0,0
35,0,253682006192581,0.069368,-9.76474,-1.91121,0,0,0
16,1,253682006192581,-0.001444,-0.0095,-0.000836,0,0,0
16,0,253682006192581,-0.001444,-0.0095,-0.000836,0,0,0
35,1,253682015308172,0.073554,-9.75218,-1.90642,0,0,0
35,0,253682015308172,0.073554,-9.75218,-1.90642,0,0,0
16,1,253682015308172,-0.001748,-0.009652,-0.000228,0,0,0
16,0,253682015308172,-0.001748,-0.009652,-0.000228,0,0,0
35,1,253682024427825,0.081328,-9.75816,-1.90583,0,0,0
35,0,253682024427825,0.081328,-9.75816,-1.90583,0,0,0
16,1,253682024427825,-0.00152,-0.010488,-0.001292,0,0,0
16,0,253682024427825,-0.00152,-0.010488,-0.001292,0,0,0
35,1,253682033549646,0.081328,-9.75936,-1.91181,0,0,0
35,0,253682033549646,0.081328,-9.75936,-1.91181,0,0,0
16,1,253682033549646,0,-0.009272,-0.00076,0,0,0
16,0,253682033549646,0,-0.009272,-0.00076,0,0,0
